round,accuracy,loss,clean_accuracy,clean_loss,malicious_accuracy,malicious_loss,update_norm,client_accuracies,keep_rate
39,0.7447,0.7572990265674889,0.7447,0.7572990265674889,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.732, 0.732, 0.742, 0.788, 0.736, 0.74, 0.736, 0.736, 0.746, 0.752, 0.762, 0.756, 0.764, 0.748, 0.734, 0.732, 0.73, 0.736, 0.74, 0.752]",1.0
40,0.743,0.7581569294445216,0.743,0.7581569294445216,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.752, 0.718, 0.792, 0.73, 0.752, 0.732, 0.74, 0.758, 0.756, 0.73, 0.728, 0.75, 0.724, 0.736, 0.748, 0.738, 0.734, 0.742, 0.744, 0.756]",1.0
41,0.7444,0.754791953926906,0.7444,0.754791953926906,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.74, 0.756, 0.738, 0.76, 0.748, 0.752, 0.748, 0.732, 0.788, 0.734, 0.736, 0.722, 0.734, 0.758, 0.764, 0.75, 0.732, 0.716, 0.742, 0.738]",1.0
42,0.7439,0.7585119434632361,0.7439,0.7585119434632361,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.744, 0.74, 0.788, 0.73, 0.746, 0.75, 0.742, 0.734, 0.716, 0.722, 0.742, 0.74, 0.732, 0.752, 0.734, 0.772, 0.736, 0.76, 0.74, 0.758]",1.0
43,0.7426,0.7613994758576155,0.7426,0.7613994758576155,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.73, 0.718, 0.736, 0.718, 0.73, 0.782, 0.758, 0.756, 0.738, 0.734, 0.742, 0.738, 0.734, 0.764, 0.738, 0.746, 0.748, 0.762, 0.744, 0.736]",1.0
44,0.7399,0.7717992772348226,0.7399,0.7717992772348226,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.734, 0.748, 0.718, 0.732, 0.742, 0.754, 0.736, 0.75, 0.734, 0.726, 0.736, 0.736, 0.756, 0.782, 0.734, 0.744, 0.734, 0.74, 0.724, 0.738]",1.0
45,0.7397,0.7719811749644577,0.7397,0.7719811749644577,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.73, 0.738, 0.736, 0.734, 0.728, 0.73, 0.754, 0.73, 0.738, 0.774, 0.738, 0.74, 0.726, 0.744, 0.726, 0.73, 0.77, 0.75, 0.74, 0.738]",1.0
46,0.7401,0.7756109573412686,0.7401,0.7756109573412686,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.784, 0.74, 0.75, 0.736, 0.748, 0.734, 0.728, 0.73, 0.742, 0.736, 0.726, 0.742, 0.746, 0.738, 0.726, 0.754, 0.728, 0.756, 0.724, 0.734]",1.0
47,0.7423,0.7773921043612063,0.7423,0.7773921043612063,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.746, 0.736, 0.736, 0.752, 0.76, 0.748, 0.778, 0.726, 0.762, 0.724, 0.75, 0.736, 0.736, 0.75, 0.726, 0.748, 0.74, 0.73, 0.718, 0.744]",1.0
48,0.7425,0.7768487276975066,0.7425,0.7768487276975066,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.736, 0.752, 0.752, 0.756, 0.756, 0.742, 0.734, 0.734, 0.726, 0.726, 0.734, 0.742, 0.744, 0.734, 0.744, 0.752, 0.718, 0.742, 0.74, 0.786]",1.0
49,0.7419,0.7817267266567797,0.7419,0.7817267266567797,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.736, 0.744, 0.728, 0.748, 0.75, 0.728, 0.76, 0.756, 0.746, 0.732, 0.73, 0.73, 0.734, 0.738, 0.726, 0.754, 0.744, 0.74, 0.79, 0.724]",1.0
50,0.7434,0.7912601548712701,0.7434,0.7912601548712701,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.716, 0.746, 0.732, 0.738, 0.75, 0.728, 0.734, 0.796, 0.732, 0.758, 0.754, 0.768, 0.748, 0.74, 0.736, 0.72, 0.736, 0.754, 0.748, 0.734]",1.0
